Provincia,Partido,Localidad,Link Indec, ADSL , CABLEMODEM , DIAL UP , FIBRA OPTICA , OTROS , SATELITAL , WIMAX , WIRELESS , Total general ,
San Luis,La Capital,El Volcán,74056080, -   , 28 , -   , 320 , -   , -   , -   ," 1,234 "," 1,582 ",
San Luis,La Capital,Jarilla,74056090, -   , -   , -   , -   , -   , -   , -   , 33 , 33 ,
San Luis,La Capital,Juana Koslay,74056100, 128 , -   , 2 , 471 , -   , -   , -   ," 3,493 "," 4,094 ",
San Luis,La Capital,Potrero de los Funes,74056120, -   , -   , -   , -   , -   , -   , -   ," 4,171 "," 4,171 ",
San Luis,La Capital,Salinas del Bebedero,74056130, -   , -   , -   , -   , -   , -   , -   , 26 , 26 ,
San Luis,La Capital,San Jerónimo,74056140, -   , -   , -   , 112 , -   , -   , -   , 166 , 278 ,
San Luis,La Capital,San Luis,74056150," 1,768 "," 17,307 ", 78 ," 10,532 ", -   , 4 , -   ," 19,906 "," 49,595 ",
San Luis,La Capital,Zanjitas,74056160, -   , -   , -   , -   , -   , -   , -   , 119 , 119 ,
San Luis,La Capital,La Punta,74056105, -   ," 1,306 ", -   , 630 , -   , -   , -   , -   ," 1,936 ",
San Luis,La Capital,Las Barrancas,74056070, -   , -   , -   , -   , -   , -   , -   , 24 , 24 ,
San Luis,La Capital,Varela,74056140, -   , -   , -   , -   , -   , -   , -   , 13 , 13 ,
San Luis,Libertador Grl. San Martín,La Ramada,74063020, -   , -   , -   , -   , -   , -   , -   , 19 , 19 ,
San Luis,Libertador Grl. San Martín,La Vertiente,74063010, -   , -   , -   , -   , -   , 2 , -   , 68 , 70 ,
San Luis,Libertador Grl. San Martín,Las Aguadas,74063020, -   , -   , -   , -   , -   , -   , -   , 63 , 63 ,
San Luis,Libertador Grl. San Martín,Las Chacras,74063030, -   , -   , -   , -   , -   , 5 , -   , 72 , 77 ,
San Luis,Libertador Grl. San Martín,Las Lagunas,74063040, -   , -   , -   , -   , -   , -   , -   , 45 , 45 ,
San Luis,Libertador Grl. San Martín,Paso Grande,74063050, -   , -   , -   , 42 , -   , -   , -   , 250 , 292 ,
San Luis,Libertador Grl. San Martín,Potrerillo,74063060, -   , -   , -   , -   , -   , -   , -   , 69 , 69 ,
San Luis,Libertador Grl. San Martín,San Martín,74063070, 1 , -   , 1 , 92 , -   , -   , -   , 349 , 443 ,
San Luis,Libertador Grl. San Martín,Villa de Praga,74063080, -   , -   , -   , 22 , -   , 1 , -   , 235 , 258 ,
San Luis,Libertador Grl. San Martín,El Puesto,74063050, -   , -   , -   , -   , -   , -   , -   , -   , -   ,
San Luis,OTROS,OTROS,Sin Datos, -   , -   , -   , -   , 70 , -   , -   , -   , 70 ,
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,78007010, 530 , 560 , 2 ," 1,508 ", 1 , 1 , -   , 364 ," 2,966 ",
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,78007020, 565 , -   , 4 ," 1,200 ", 1 , 2 , -   , 86 ," 1,858 ",
SANTA CRUZ,Deseado,Caleta Olivia,78014010, -   , -   , -   ," 12,342 ", 1 , 6 , -   , 460 ," 12,809 ",
SANTA CRUZ,Deseado,Cañadón Seco,78014020, -   , -   , -   , 2 , -   , 2 , -   , 128 , 132 ,
SANTA CRUZ,Deseado,Jaramillo,78014040, -   , -   , -   , -   , -   , 1 , -   , -   , 1 ,
SANTA CRUZ,Deseado,Las Heras,78014060, -   , -   , -   ," 5,095 ", 1 , 1 , -   ," 1,168 "," 6,265 ",
SANTA CRUZ,Deseado,Pico Truncado,78014070, -   , -   , -   ," 2,168 ", 1 , 1 , -   ," 1,276 "," 3,446 ",
SANTA CRUZ,Deseado,Puerto Deseado,78014080," 1,437 ", -   , 8 , -   , 1 , 7 , -   , -   ," 1,453 ",
SANTA CRUZ,Güer Aike,28 de Noviembre,78021060, -   , -   , -   , 10 , 6 , 1 , -   , 195 , 212 ,
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),78021010, -   , -   , -   , -   , -   , 2 , -   , -   , 2 ,
SANTA CRUZ,Güer Aike,Río Gallegos,78021040," 2,753 "," 10,359 ", 164 ," 23,387 ", 287 , 13 , -   ," 3,544 "," 40,507 ",
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,78021070, 274 , -   , -   , -   , 1 , 1 , -   , -   , 276 ,
SANTA CRUZ,Lago Argentino,El Calafate,78028010," 1,519 ", -   , -   ," 6,234 ", 2 , 7 , -   , 357 ," 8,119 ",
SANTA CRUZ,Lago Argentino,El Chaltén,78028020, -   , -   , -   , 420 , -   , 1 , -   , 2 , 423 ,
SANTA CRUZ,Lago Argentino,Tres Lagos,78028030, -   , -   , -   , 121 , -   , 3 , -   , 1 , 125 ,
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,78035010, -   , -   , 2 , -   , 1 , 3 , -   , 30 , 36 ,
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,78035020, -   ," 2,600 ", 6 , 652 , 101 , 4 , -   , 13 ," 3,376 ",
SANTA CRUZ,Magallanes,Puerto San Julián,78042010, 690 ," 2,150 ", 1 ," 1,948 ", 1 , 7 , -   , 54 ," 4,851 ",
SANTA CRUZ,Río Chico,Bajo Caracoles,78049010, -   , -   , -   , -   , -   , 1 , -   , -   , 1 ,
SANTA CRUZ,Río Chico,Gobernador Gregores,78049020, -   , -   , -   , 159 , 1 , 4 , -   , 9 , 173 ,
SANTA FE,9 de Julio,Esteban Rams,82077010, -   , -   , -   , -   , -   , 2 , -   , 35 , 37 ,
SANTA FE,9 de Julio,Gato Colorado,82077020, -   , -   , -   , -   , -   , 4 , -   , -   , 4 ,
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),82077030, -   , -   , -   , -   , -   , 3 , -   , 144 , 147 ,
SANTA FE,9 de Julio,Logroño,82077040, 1 , -   , -   , -   , -   , -   , -   , 47 , 48 ,
SANTA FE,9 de Julio,Montefiore,82077050, -   , -   , -   , -   , -   , 1 , -   , 17 , 18 ,
SANTA FE,9 de Julio,Pozo Borrado,82077060, -   , -   , -   , -   , -   , -   , -   , 127 , 127 ,
SANTA FE,9 de Julio,San Bernardo,82077065, -   , -   , -   , -   , -   , -   , -   , 109 , 109 ,
SANTA FE,9 de Julio,Santa Margarita,82077070, -   , -   , -   , -   , -   , 5 , -   , 96 , 101 ,
SANTA FE,9 de Julio,Tostado,82077080," 1,328 ", 6 , -   , -   , -   , 2 , -   ," 1,752 "," 3,088 ",
SANTA FE,9 de Julio,Villa Minetti,82077090, -   , -   , -   , -   , -   , 5 , -   , 264 , 269 ,
SANTA FE,Belgrano,Armstrong,82007010, 372 , -   , -   , 111 , -   , -   , -   , 401 , 884 ,
SANTA FE,Belgrano,Bouquet,82007020, 406 , -   , -   , 144 , -   , -   , -   , 1 , 551 ,
SANTA FE,Belgrano,Las Parejas,82007030, 508 , -   , -   ," 2,462 ", -   , -   , -   , 124 ," 3,094 ",
SANTA FE,Belgrano,Las Rosas,82007040," 1,073 "," 2,040 ", -   ," 1,110 ", -   , -   , -   , 51 ," 4,274 ",
SANTA FE,Belgrano,Montes de Oca,82007050, 585 , -   , -   , 615 , 168 , 1 , -   , 61 ," 1,430 ",
SANTA FE,Belgrano,Tortugas,82007060, 145 , 528 , -   , -   , -   , 1 , -   , -   , 674 ,
SANTA FE,Caseros,Arequito,82014010, 48 ," 2,241 ", -   , -   , -   , -   , -   , 8 ," 2,297 ",
SANTA FE,Caseros,Arteaga,82014020, 46 , 868 , -   , -   , -   , -   , -   , 83 , 997 ,
SANTA FE,Caseros,Beravebú,82014030, -   , -   , -   , -   , -   , -   , -   , 362 , 362 ,
SANTA FE,Caseros,Bigand,82014040, 452 ," 1,255 ", -   , -   , -   , -   , -   , 19 ," 1,726 ",
SANTA FE,Caseros,Casilda,82014050," 2,652 "," 2,105 ", -   ," 4,400 ", -   , -   , -   ," 1,915 "," 11,072 ",
SANTA FE,Caseros,Chabás,82014060," 1,092 ", -   , -   , 620 , -   , -   , -   , 32 ," 1,744 ",
SANTA FE,Caseros,Chañar Ladeado,82014070, 45 , 730 , -   , 570 , -   , -   , -   , -   ," 1,345 ",
SANTA FE,Caseros,Gödeken,82014080, -   , 531 , -   , 1 , -   , -   , -   , -   , 532 ,
SANTA FE,Caseros,Los Molinos,82014090, 18 , 507 , -   , -   , -   , -   , -   , 8 , 533 ,
SANTA FE,Caseros,Los Nogales,82014100, -   , 44 , -   , -   , -   , -   , -   , -   , 44 ,
SANTA FE,Caseros,Los Quirquinchos,82014110, -   , -   , -   , -   , -   , -   , -   , 815 , 815 ,
SANTA FE,Caseros,San José de la Esquina,82014120, 77 ," 1,976 ", -   , -   , -   , -   , -   , 2 ," 2,055 ",
SANTA FE,Caseros,Sanford,82014130, 88 , -   , -   , 378 , -   , -   , -   , -   , 466 ,
SANTA FE,Caseros,Villada,82014140, 74 , 1 , -   , -   , -   , -   , -   , 4 , 79 ,
SANTA FE,Castellanos,Aldao (Est. Casablanca),82021010, 21 , -   , -   , 620 , -   , -   , -   , 53 , 694 ,
SANTA FE,Castellanos,Angélica,82021020, 251 , -   , -   , 356 , -   , -   , -   , 6 , 613 ,
SANTA FE,Castellanos,Ataliva,82021030, 15 , 10 , -   , 359 , -   , -   , -   , 189 , 573 ,
SANTA FE,Castellanos,Aurelia,82021040, -   , -   , -   , -   , -   , -   , -   , 4 , 4 ,
SANTA FE,Castellanos,Bauer y Sigel,82021060, -   , -   , -   , -   , -   , -   , -   , -   , -   ,
SANTA FE,Castellanos,Bella Italia,82021070, 25 , 316 , -   , 2 , -   , -   , -   , 4 , 347 ,
SANTA FE,Castellanos,Castellanos,82021080, -   , 1 , -   , -   , -   , -   , -   , 5 , 6 ,
SANTA FE,Castellanos,Colonia Bicha,82021090, 72 , -   , -   , 72 , -   , -   , -   , 47 , 191 ,
SANTA FE,Castellanos,Colonia Cello,82021100, -   , -   , -   , -   , -   , -   , -   , 29 , 29 ,
SANTA FE,Castellanos,Colonia Margarita,82021110, -   , 13 , -   , -   , -   , -   , -   , 2 , 15 ,
SANTA FE,Castellanos,Colonia Raquel,82021120, 31 , -   , -   , 31 , -   , -   , -   , 60 , 122 ,
SANTA FE,Castellanos,Coronel Fraga,82021130, -   , -   , -   , -   , -   , -   , -   , 49 , 49 ,
SANTA FE,Castellanos,Esmeralda,82021150, -   , 82 , -   , -   , -   , -   , -   , -   , 82 ,
SANTA FE,Castellanos,Estación Clucellas,82021160, -   , 179 , -   , -   , -   , -   , -   , 4 , 183 ,
SANTA FE,Castellanos,Estación Saguier,82021170, -   , 11 , -   , -   , -   , -   , -   , 3 , 14 ,
SANTA FE,Castellanos,Eusebia y Carolina,82021180, 27 , -   , -   , 190 , -   , -   , -   , 41 , 258 ,
SANTA FE,Castellanos,Eustolia,82021190, -   , -   , -   , -   , -   , -   , -   , 4 , 4 ,
SANTA FE,Castellanos,Humberto Primo,82021220, 180 , 40 , -   , 39 , -   , -   , -   , 268 , 527 ,
SANTA FE,Castellanos,Josefina,82021230, 19 , 77 , -   , -   , -   , -   , -   , 1 , 97 ,
SANTA FE,Castellanos,Lehmann,82021240, 173 , 342 , -   , 152 , -   , -   , -   , -   , 667 ,
SANTA FE,Castellanos,María Juana,82021250, 561 , -   , -   , 987 , -   , -   , -   , 145 ," 1,693 ",
SANTA FE,Castellanos,Plaza Clucellas,82021270, 37 , 283 , -   , -   , -   , -   , -   , -   , 320 ,
SANTA FE,Castellanos,Plaza Saguier,82021280, -   , 51 , -   , -   , -   , -   , -   , -   , 51 ,
SANTA FE,Castellanos,Presidente Roca,82021290, -   , 137 , -   , 1 , -   , -   , -   , 5 , 143 ,
SANTA FE,Castellanos,Pueblo Marini,82021300, -   , -   , -   , -   , -   , -   , -   , 11 , 11 ,
SANTA FE,Castellanos,Rafaela,82021310," 2,156 "," 22,924 ", -   ," 4,239 ", 6 , 2 , -   ," 1,497 "," 30,824 ",
SANTA FE,Castellanos,Ramona,82021320, 1 , -   , -   , -   , -   , -   , -   , 327 , 328 ,
SANTA FE,Castellanos,San Antonio,82021330, -   , 10 , -   , -   , -   , -   , -   , 59 , 69 ,
SANTA FE,Castellanos,San Vicente,82021340, 770 ," 1,431 ", -   , -   , -   , -   , -   , 42 ," 2,243 ",
SANTA FE,Castellanos,Santa Clara de Saguier,82021350, 16 , 107 , -   , -   , -   , -   , -   , 218 , 341 ,
SANTA FE,Castellanos,Sunchales,82021360, 786 , 21 , 1 ," 6,676 ", -   , -   , -   , 102 ," 7,586 ",
SANTA FE,Castellanos,Susana,82021370, -   , -   , -   , 356 , -   , -   , -   , 78 , 434 ,
SANTA FE,Castellanos,Tacural,82021380, 437 , -   , -   , 494 , -   , -   , -   , 124 ," 1,055 ",
SANTA FE,Castellanos,Vila,82021390, 419 , -   , -   , -   , -   , -   , -   , -   , 419 ,
SANTA FE,Castellanos,Villa San José,82021410, -   , 53 , -   , -   , -   , -   , -   , 31 , 84 ,
SANTA FE,Castellanos,Virginia,82021420, -   , -   , -   , -   , -   , -   , -   , 7 , 7 ,
SANTA FE,Castellanos,Zenón Pereyra,82021430, -   , 53 , -   , -   , -   , -   , -   , -   , 53 ,
SANTA FE,Castellanos,Frontera,82021200, -   , -   , -   , 62 , -   , -   , -   , -   , 62 ,
SANTA FE,Constitución,Alcorta,82028010, 201 ," 1,338 ", -   , 476 , -   , -   , -   , 530 ," 2,545 ",
SANTA FE,Constitución,Bombal,82028040, 245 , 132 , -   , 626 , -   , -   , -   , 8 ," 1,011 ",
SANTA FE,Constitución,Empalme Villa Constitución,82028070, 413 , -   , -   , -   , -   , -   , -   , -   , 413 ,
SANTA FE,Constitución,Godoy,82028100, -   , -   , -   , -   , -   , -   , -   , 152 , 152 ,
SANTA FE,Constitución,Juan B. Molina,82028110, 350 , -   , -   , 243 , 4 , -   , -   , 1 , 598 ,
SANTA FE,Constitución,Juncal,82028120, 256 , -   , -   , 1 , -   , -   , -   , 37 , 294 ,
SANTA FE,Constitución,La Vanguardia,82028130, -   , -   , -   , 114 , -   , -   , -   , -   , 114 ,
SANTA FE,Constitución,Máximo Paz (Est. Paz),82028140, 109 , 52 , -   , 1 , -   , -   , -   , 137 , 299 ,
SANTA FE,Constitución,Pavón,82028150, 65 , -   , -   , -   , -   , -   , -   , -   , 65 ,
SANTA FE,Constitución,Pavón Arriba,82028160, -   , 75 , -   , 471 , -   , -   , -   , 29 , 575 ,
SANTA FE,Constitución,Rueda,82028180, -   , -   , -   , -   , -   , -   , -   , 72 , 72 ,
SANTA FE,Constitución,Santa Teresa,82028190, 17 , 56 , -   , 575 , -   , -   , -   , 90 , 738 ,
SANTA FE,Constitución,Sargento Cabral,82028200, -   , -   , -   , 363 , -   , -   , -   , 102 , 465 ,
SANTA FE,Constitución,Villa Constitución,82028230," 1,824 "," 2,144 ", -   ," 4,623 ", -   , -   , -   , 444 ," 9,035 ",
SANTA FE,Constitución,Peyrano,82028170, -   , 793 , -   , -   , -   , -   , -   , -   , 793 ,
SANTA FE,Constitución,Cepeda,82028060, -   , -   , -   , -   , -   , -   , -   , 4 , 4 ,
SANTA FE,Constitución,General Gelly,82028090, 189 , -   , -   , -   , -   , -   , -   , 4 , 193 ,
SANTA FE,Constitución,Stephenson,82028210, -   , -   , -   , 8 , -   , -   , -   , -   , 8 ,
SANTA FE,Garay,Cayastá,82035010, -   , -   , -   , -   , -   , -   , -   , 449 , 449 ,
SANTA FE,Garay,Helvecia,82035020, -   , 440 , -   , -   , -   , -   , -   , 230 , 670 ,
SANTA FE,Garay,Saladero Mariano Cabal,82035040, -   , -   , -   , -   , -   , -   , -   , 64 , 64 ,
SANTA FE,Garay,Santa Rosa de Calchines,82035050, 66 , 941 , -   , -   , -   , -   , -   , -   ," 1,007 ",
SANTA FE,Garay,Los Zapallos,82035030, -   , 67 , -   , -   , 67 , -   , -   , -   , 134 ,
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),82042010, -   , -   , -   , -   , -   , -   , -   , 36 , 36 ,
SANTA FE,General López,Amenábar,82042020, 135 , -   , -   , -   , -   , -   , -   , 101 , 236 ,
SANTA FE,General López,Cafferata,82042030, 246 , -   , -   , 1 , -   , -   , -   , -   , 247 ,
SANTA FE,General López,Cañada del Ucle,82042040, 214 , -   , -   , 53 , -   , -   , -   , -   , 267 ,
SANTA FE,General López,Carmen,82042050, -   , -   , -   , -   , 40 , -   , -   , 101 , 141 ,
SANTA FE,General López,Carreras,82042060, -   , 1 , -   , -   , -   , -   , -   , 279 , 280 ,
SANTA FE,General López,Chapuy,82042070, -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,
SANTA FE,General López,Chovet,82042080, -   , 1 , -   , -   , -   , 1 , -   , -   , 2 ,
SANTA FE,General López,Christophersen,82042090, -   , -   , -   , 15 , -   , -   , -   , 78 , 93 ,
SANTA FE,General López,Diego de Alvear,82042100, 206 , -   , -   , 64 , -   , -   , -   , 108 , 378 ,
SANTA FE,General López,Elortondo,82042110, 463 ," 1,290 ", -   , -   , -   , -   , -   , 91 ," 1,844 ",
SANTA FE,General López,Firmat,82042120, 75 ," 1,368 ", -   ," 3,786 ", -   , -   , -   , 2 ," 5,231 ",
SANTA FE,General López,Hughes,82042130, -   , -   , -   ," 1,391 ", -   , -   , -   , 6 ," 1,397 ",
SANTA FE,General López,La Chispa,82042140, -   , -   , -   , -   , -   , -   , -   , 71 , 71 ,
SANTA FE,General López,Maggiolo,82042170, 78 , -   , -   , -   , 1 , -   , -   , 50 , 129 ,
SANTA FE,General López,María Teresa,82042180, 15 ," 1,042 ", -   , -   , 1 , -   , -   , 30 ," 1,088 ",
SANTA FE,General López,Melincué (Est. San Urbano),82042190, -   , -   , -   , -   , -   , -   , -   , 203 , 203 ,
SANTA FE,General López,Miguel Torres,82042200, -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,
SANTA FE,General López,Murphy,82042210, -   , -   , -   , 717 , -   , -   , -   , -   , 717 ,
SANTA FE,General López,Rufino,82042220, 449 , 3 , -   ," 7,213 ", -   , -   , -   , -   ," 7,665 ",
SANTA FE,General López,San Eduardo,82042230, 134 , -   , -   , 196 , -   , -   , -   , -   , 330 ,
SANTA FE,General López,San Francisco de Santa Fe,82042240, -   , -   , -   , 45 , -   , 1 , -   , -   , 46 ,
SANTA FE,General López,San Gregorio,82042250, 43 , -   , -   ," 1,013 ", -   , -   , -   , 118 ," 1,174 ",
SANTA FE,General López,Sancti Spiritu,82042260, 294 , -   , -   , 158 , -   , 1 , -   , 605 ," 1,058 ",
SANTA FE,General López,Santa Isabel,82042270, 123 , -   , -   ," 1,336 ", -   , 1 , -   , -   ," 1,460 ",
SANTA FE,General López,Teodelina,82042280, -   , 935 , -   , -   , -   , -   , -   , 167 ," 1,102 ",
SANTA FE,General López,Venado Tuerto,82042290," 1,171 "," 18,248 ", -   ," 1,810 ", 380 , -   , -   , 79 ," 21,688 ",
SANTA FE,General López,Villa Cañás,82042300, 459 ," 1,195 ", -   ," 1,365 ", 4 , -   , -   , 124 ," 3,147 ",
SANTA FE,General López,Wheelwright,82042310, -   ," 1,136 ", -   , 1 , -   , 1 , -   , 295 ," 1,433 ",
SANTA FE,General López,Labordeboy,82042150, 215 , -   , -   , -   , -   , -   , -   , -   , 215 ,
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020, 2 , -   , -   ," 3,838 ", 750 , -   , -   ," 1,141 "," 5,731 ",
SANTA FE,General Obligado,Berna,82049030, -   , -   , -   , -   , 10 , -   , -   , 48 , 58 ,
SANTA FE,General Obligado,El Araza,82049040, -   , -   , -   , -   , -   , -   , -   , 126 , 126 ,
SANTA FE,General Obligado,El Rabón,82049050, -   , 65 , -   , -   , -   , 1 , -   , 116 , 182 ,
SANTA FE,General Obligado,Florencia,82049060, 248 , 136 , -   , -   , -   , 1 , -   , 184 , 569 ,
SANTA FE,General Obligado,Guadalupe Norte,82049070, 83 , -   , -   , -   , -   , -   , -   , -   , 83 ,
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080, -   , -   , -   , -   , -   , 1 , -   , 85 , 86 ,
SANTA FE,General Obligado,La Isleta,82049090, -   , -   , -   , -   , -   , 1 , -   , -   , 1 ,
SANTA FE,General Obligado,La Sarita,82049100, -   , -   , -   , -   , -   , -   , -   , 85 , 85 ,
SANTA FE,General Obligado,Las Garzas,82049120, 84 , -   , -   , -   , -   , -   , -   , -   , 84 ,
SANTA FE,General Obligado,Las Toscas,82049130, 455 ," 1,045 ", -   , 255 , -   , 1 , -   , 521 ," 2,277 ",
SANTA FE,General Obligado,Los Laureles,82049140, -   , -   , -   , -   , 20 , -   , -   , -   , 20 ,
SANTA FE,General Obligado,Malabrigo,82049150, 620 , 924 , -   , -   , 160 , -   , -   , 91 ," 1,795 ",
SANTA FE,General Obligado,Paraje San Manuel,82049160, -   , -   , -   , -   , -   , 1 , -   , -   , 1 ,
SANTA FE,General Obligado,Reconquista,82049180, 522 ," 14,065 ", 1 ," 8,084 ", 800 , 2 , -   ," 2,839 "," 26,313 ",
SANTA FE,General Obligado,San Antonio de Obligado,82049190, 122 , 132 , -   , -   , -   , 6 , -   , 5 , 265 ,
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200, 92 , 115 , -   , -   , -   , -   , -   , 3 , 210 ,
SANTA FE,General Obligado,Villa Ana,82049210, -   , -   , -   , -   , -   , 1 , -   , -   , 1 ,
SANTA FE,General Obligado,Villa Guillermina,82049220, 163 , 173 , -   , -   , -   , 1 , -   , 123 , 460 ,
SANTA FE,General Obligado,Villa Ocampo,82049230," 2,009 "," 1,825 ", -   , -   , -   , 1 , -   , -   ," 3,835 ",
SANTA FE,General Obligado,Lanteri,82049110, -   , -   , -   , -   , -   , -   , -   , 300 , 300 ,
SANTA FE,General Obligado,Arroyo Ceibal,82049010, -   , -   , -   , -   , -   , -   , -   , 108 , 108 ,
SANTA FE,Iriondo,Barrio Cicarelli,82056010, -   , -   , -   , -   , -   , -   , -   , 9 , 9 ,
SANTA FE,Iriondo,Bustinza,82056020, 287 , -   , -   , 6 , -   , -   , -   , 90 , 383 ,
SANTA FE,Iriondo,Cañada de Gómez,82056030," 1,348 "," 7,658 ", -   , 341 , -   , -   , -   , 411 ," 9,758 ",
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040, 274 , 17 , -   , 1 , -   , -   , -   , -   , 292 ,
SANTA FE,Iriondo,Classon,82056050, -   , -   , -   , 147 , -   , -   , -   , 21 , 168 ,
SANTA FE,Iriondo,Colonia Médici,82056060, -   , -   , -   , -   , -   , -   , -   , 12 , 12 ,
SANTA FE,Iriondo,Correa,82056070, 87 , 991 , -   , 722 , -   , -   , -   , 35 ," 1,835 ",
SANTA FE,Iriondo,Larguía,82056080, -   , -   , -   , -   , -   , -   , -   , 7 , 7 ,
SANTA FE,Iriondo,Lucio V. López,82056090, -   , 5 , -   , -   , -   , -   , -   , 31 , 36 ,
SANTA FE,Iriondo,Oliveros,82056100," 2,000 ", -   , -   ," 1,360 ", -   , -   , -   , -   ," 3,360 ",
SANTA FE,Iriondo,Pueblo Andino,82056110, -   , 756 , -   , -   , -   , -   , -   , 414 ," 1,170 ",
SANTA FE,Iriondo,Salto Grande,82056120, 493 , -   , -   , -   , -   , -   , -   , 89 , 582 ,
SANTA FE,Iriondo,Serodino,82056130, 195 , -   , -   , 12 , -   , -   , -   , 112 , 319 ,
SANTA FE,Iriondo,Totoras,82056140, 343 , -   , -   , 920 , -   , 1 , -   , 131 ," 1,395 ",
SANTA FE,Iriondo,Villa Eloísa,82056150, 563 , -   , -   , 457 , 8 , -   , -   , 81 ," 1,109 ",
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160, -   , -   , -   , -   , -   , -   , -   , 37 , 37 ,
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170, -   , -   , -   , -   , -   , 1 , -   , 26 , 27 ,
SANTA FE,La Capital,Angel Gallardo,82063010, -   , -   , -   , -   , -   , -   , -   , 23 , 23 ,
SANTA FE,La Capital,Arroyo Aguiar,82063020, 100 , -   , -   , -   , -   , -   , -   , 38 , 138 ,
SANTA FE,La Capital,Arroyo Leyes,82063030, -   ," 1,115 ", -   , 88 , -   , -   , -   , 106 ," 1,309 ",
SANTA FE,La Capital,Cabal,82063040, -   , -   , -   , -   , -   , -   , -   , 14 , 14 ,
SANTA FE,La Capital,Candioti,82063060, -   , -   , -   , 287 , -   , -   , -   , 1 , 288 ,
SANTA FE,La Capital,Emilia,82063070, 97 , -   , -   , 166 , -   , -   , -   , 2 , 265 ,
SANTA FE,La Capital,Laguna Paiva,82063080," 1,399 ", -   , -   , -   , -   , -   , -   , 64 ," 1,463 ",
SANTA FE,La Capital,Llambi Campbell,82063090, 151 , -   , -   , -   , 73 , -   , -   , 158 , 382 ,
SANTA FE,La Capital,Monte Vera,82063100, 214 , -   , -   , -   , -   , 3 , -   , -   , 217 ,
SANTA FE,La Capital,Nelson,82063110, 316 , -   , -   , 1 , 3 , -   , -   , 35 , 355 ,
SANTA FE,La Capital,Recreo,82063140, 926 , 36 , -   ," 1,882 ", -   , -   , -   , 278 ," 3,122 ",
SANTA FE,La Capital,San José del Rincón,82063160, 976 ," 2,329 ", -   , 498 , -   , 1 , -   , -   ," 3,804 ",
SANTA FE,La Capital,Santa Fe,82063170," 12,270 "," 63,135 ", 31 ," 53,853 "," 1,490 ", 11 , -   , 99 ," 130,889 ",
SANTA FE,La Capital,Santo Tomé,82063180, 13 , 13 , -   ," 1,456 ", 11 , -   , -   , 585 ," 2,078 ",
SANTA FE,La Capital,Sauce Viejo,82063190, 671 , -   , -   , 217 , -   , -   , -   , 63 , 951 ,
SANTA FE,Las Colonias,Cavour,82070010, -   , -   , -   , -   , -   , -   , -   , 3 , 3 ,
SANTA FE,Las Colonias,Cululú,82070020, -   , -   , -   , -   , -   , -   , -   , 24 , 24 ,
SANTA FE,Las Colonias,Elisa,82070030, -   , -   , -   , 252 , -   , -   , -   , -   , 252 ,
